Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-11-05 11:34:45Z : PB = 481259520 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-11-05 11:40:28Z : PB = 592683008 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:28Z : PB = 592748544 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:28Z : PB = 592748544 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:28Z : PB = 592748544 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:28Z : PB = 592748544 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:28Z : PB = 592748544 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:28Z : PB = 590987264 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:28Z : PB = 590987264 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:28Z : PB = 590987264 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:28Z : PB = 590987264 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:28Z : PB = 590987264 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:28Z : PB = 590987264 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:28Z : PB = 590987264 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:28Z : PB = 590987264 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:29Z : PB = 573349888 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:29Z : PB = 573349888 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:29Z : PB = 573349888 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:29Z : PB = 573349888 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:29Z : PB = 573349888 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:29Z : PB = 573349888 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:29Z : PB = 573349888 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:29Z : PB = 573349888 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:29Z : PB = 576499712 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:29Z : PB = 576499712 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:29Z : PB = 576499712 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:29Z : PB = 576499712 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:29Z : PB = 576499712 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:29Z : PB = 576499712 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:29Z : PB = 576499712 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:29Z : PB = 576499712 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:29Z : PB = 575025152 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:29Z : PB = 575025152 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:29Z : PB = 575025152 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:29Z : PB = 575025152 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:29Z : PB = 575025152 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:29Z : PB = 575025152 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:29Z : PB = 575025152 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:29Z : PB = 575025152 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:30Z : PB = 577396736 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:30Z : PB = 577396736 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:30Z : PB = 577396736 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:30Z : PB = 577396736 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:30Z : PB = 577396736 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:30Z : PB = 576917504 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:30Z : PB = 576917504 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:30Z : PB = 576917504 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:30Z : PB = 583716864 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:30Z : PB = 583716864 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:30Z : PB = 583716864 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:30Z : PB = 583716864 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:30Z : PB = 583716864 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:30Z : PB = 583716864 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:30Z : PB = 583716864 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:30Z : PB = 583716864 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:30Z : PB = 584265728 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:30Z : PB = 584265728 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:30Z : PB = 584265728 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:30Z : PB = 584265728 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:30Z : PB = 584265728 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:31Z : PB = 584265728 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:31Z : PB = 584265728 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:31Z : PB = 584265728 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:31Z : PB = 586874880 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:31Z : PB = 586874880 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:31Z : PB = 586874880 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:31Z : PB = 586874880 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:31Z : PB = 586874880 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:31Z : PB = 586874880 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:31Z : PB = 586874880 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:31Z : PB = 586874880 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:31Z : PB = 593539072 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:31Z : PB = 593539072 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:31Z : PB = 593539072 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:31Z : PB = 593539072 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:31Z : PB = 593539072 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:31Z : PB = 594264064 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:31Z : PB = 594264064 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:31Z : PB = 594264064 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:31Z : PB = 598228992 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:31Z : PB = 598228992 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:31Z : PB = 598228992 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:31Z : PB = 598228992 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:31Z : PB = 598228992 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:31Z : PB = 598228992 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:31Z : PB = 598228992 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:31Z : PB = 598228992 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:31Z : PB = 573501440 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:31Z : PB = 573501440 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:31Z : PB = 573501440 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:31Z : PB = 573501440 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:31Z : PB = 573501440 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:31Z : PB = 573501440 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:31Z : PB = 573501440 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:31Z : PB = 573501440 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:32Z : PB = 572743680 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:32Z : PB = 572743680 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:32Z : PB = 572743680 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:32Z : PB = 572743680 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:32Z : PB = 572743680 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:32Z : PB = 572743680 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:32Z : PB = 572743680 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:32Z : PB = 572743680 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:32Z : PB = 579407872 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:32Z : PB = 579407872 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:32Z : PB = 579407872 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:32Z : PB = 579407872 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:32Z : PB = 579407872 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:32Z : PB = 579407872 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:32Z : PB = 579407872 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:32Z : PB = 579407872 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:32Z : PB = 581320704 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:32Z : PB = 581320704 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:32Z : PB = 581320704 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:32Z : PB = 581320704 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:32Z : PB = 581320704 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:32Z : PB = 581320704 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:32Z : PB = 581320704 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:32Z : PB = 581320704 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:33Z : PB = 584568832 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:33Z : PB = 584568832 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:33Z : PB = 584568832 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:33Z : PB = 584568832 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:33Z : PB = 584568832 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:33Z : PB = 584568832 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:33Z : PB = 584568832 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:33Z : PB = 584568832 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:33Z : PB = 586833920 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:33Z : PB = 586833920 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:33Z : PB = 586833920 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:33Z : PB = 586833920 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:33Z : PB = 586833920 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:33Z : PB = 586833920 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:33Z : PB = 586833920 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:33Z : PB = 586833920 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:40:34Z : PB = 593829888 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:40:34Z : PB = 593829888 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:40:34Z : PB = 593829888 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:40:34Z : PB = 593829888 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:40:34Z : PB = 593829888 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:40:34Z : PB = 594235392 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:40:34Z : PB = 594235392 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:40:34Z : PB = 594235392 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
